Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Koratagere PS, Office",PSI-2 Koratagere PS,Office,232136,,9364098538,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Kolala PS, Office",PSI-1 Kolala PS,Office,236648,,9480802987,,kolalapstkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Kolala PS, Office",PSI-2 Kolala PS,Office,236648,,9364098539,,
Ranges,Central Range – Bengaluru,Bengaluru City,"AAO, Office",AAO,Office,2271580,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DCRE, Office",DySP DCRE,Office,0816-2260824,,9480806117,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DAR, Office",DySP DAR,Office,2285031,,9480802906,,dartkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DSB, Office",PI DSB,Office,2278140,,9480802907,,dsbtkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI DSB, Office",PSI DSB,Office,—,,9364098480,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCRB, Office",PI DCRB,Office,2271789,,9480802909,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 DCRB, Office",PSI-1 DCRB,Office,—,,9364098466,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 DCRB, Office",PSI-2 DCRB,Office,—,,9364098467,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP INT, Office",DySP INT,Office,2277554,,9449878627,,piinttkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI FPB, Office",PI FPB,Office,—,,9480802910,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI FPB, Office",PSI FPB,Office,—,,9364098488,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP ACB, Office",DySP ACB,Office,2255522,,9480806221,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI ISD, Office",PI ISD,Office,—,,9480800703,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,2271479,,9480802908,,picentkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Cyber Crime PS, Office",PSI-1 Cyber Crime PS,Office,—,,9364098491,,pidcbtkr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Cyber Crime PS, Office",PSI-2 Cyber Crime PS,Office,—,,9364098492,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI CIB, Office",PI CIB,Office,2260050,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"RPI DAR, Office",RPI DAR,Office,—,,9480802983,,
Ranges,Central Range – Bengaluru,Bengaluru City,"RPI DAR (MTO), Office",RPI DAR (MTO),Office,—,,9480802984,,
Ranges,Central Range – Bengaluru,Bengaluru City,"RSI DAR (multiple entries), Office",RSI DAR (multiple entries),Office,—,,9364098481 to 9364098486,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI BESCOM Vigilance, Office",PI BESCOM Vigilance,Office,—,,9448094812,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DC, Office",DC,Office,0816-2272480,,2278312,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CEO ZP, Office",CEO ZP,Office,0816-2272898,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"RTO Tumkur, Office",RTO Tumkur,Office,0816-2278473,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Home Guard, Office",Home Guard,Office,0816-2278460,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District Session Judge, Office",District Session Judge,Office,0816-2278273,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Public Prosecutor, Office",Public Prosecutor,Office,0816-2272885,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DHO, Office",DHO,Office,0816-2278387,,0816-2252025,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Fire Office, Office",Fire Office,Office,0816-2283101,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP Excise, Office",DySP Excise,Office,2272927,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District Fire Officer, Office",District Fire Officer,Office,2283101,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Forest Officer, Office",Forest Officer,Office,2201196,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DC KSRTC, Office",DC KSRTC,Office,2257149,,7760990900,,
Ranges,Central Range – Bengaluru,Bengaluru City,"D.D, Women & Child Welfare Department",D.D,Women & Child Welfare Department,2272590,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Tahsildar Koratagere, Office",Tahsildar Koratagere,Office,08138-232153,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Tahsildar Madhugiri, Office",Tahsildar Madhugiri,Office,08137-295533,,—,,
